zipcode,ZipState,PctUrban,TotPop10,MedianAge,pctBlackAlone,pctAsianAlone,pctHispanicAlone,MedianHHInc,college_plus,unempRate,HHSize,weight
30710,Georgia,37.9,6661,39.4,0.2,0.4,8.7,45804,19.8,8.5,2.97,0.930883503
30711,Georgia,0,3569,39.8,0.5,0,14.9,32636,3.8,5.4,2.51,0.985514535
30720,Georgia,86.3,26895,36.8,4.9,1.3,28.3,44808,22.6,6.5,2.66,1.337152666
30721,Georgia,73.1,53601,31.3,3.6,0.7,43.7,35932,8.1,8.8,3.1,1.435881471
30725,Georgia,70.8,4647,46.4,0,0.2,1.7,42424,25.7,6,2.3,1.021326199
30728,Georgia,37.5,19612,38.6,4.5,0.3,2.2,36875,10,8.6,2.59,0.940871664
30730,Georgia,0,1993,38.4,5.5,0.9,1,33083,6.3,6.5,2.8,0.946243558
30731,Georgia,0,2428,44.7,1.3,0.1,0,33281,8.5,3.3,2.22,0.934367454
30733,Georgia,0,2080,37.8,0.1,0.1,3.9,38493,9,4.1,2.81,0.961822866
30734,Georgia,0,3466,42.3,0.1,0,2.1,34688,8.9,7.4,2.55,0.835880619
30735,Georgia,0,6153,36.8,0.4,0.1,7.6,40000,9.1,7.6,3.04,0.880984227
30736,Georgia,65.3,41029,37.9,2,1.1,2.9,53676,20.8,5.3,2.86,1.073125154
30738,Georgia,0,3799,46.9,0.1,0,0,50713,22.1,6.8,2.44,0.742534961
30739,Georgia,0.3,5571,38.5,5.5,0.9,2.9,66250,13.3,3.2,2.87,0.901792639
30740,Georgia,44.4,8600,35.2,1.6,0.7,8.7,56375,22.7,4.4,2.96,1.055531327
30741,Georgia,99.4,29290,39.7,3.9,0.4,2,34578,12.5,9,2.45,1.14803603
30742,Georgia,99.8,7460,42.8,4.7,2.1,1.4,37487,12.4,7.2,2.2,1.155166541
30746,Georgia,0,1223,42.4,0,0,0,50417,14,7.7,2.81,0.76306097
30747,Georgia,49.6,16859,40.8,16.4,0.5,2.1,33755,8.1,4.8,2.5,1.283444448
30750,Georgia,66,4125,29.6,0.6,0.5,2.5,69883,51.8,2.7,2.67,1.019238473
30752,Georgia,28.5,9800,40.2,1,0.6,1.9,41156,14.1,6.8,2.32,0.87151157
30753,Georgia,40,6697,33.8,1.1,0.4,9.7,33856,7.6,5.8,2.87,1.133857073
30755,Georgia,47.8,9590,37.7,3,0.5,3.5,42991,13.1,9.5,2.75,0.918048351
30757,Georgia,11.9,1787,36,3.8,2,1.7,30677,11.2,13.3,2.74,0.757318219
30802,Georgia,0,6321,43.1,22.1,1.3,0.3,65793,29.4,3.6,2.95,1.020392271
30803,Georgia,0,741,43.6,21.9,0,0.5,25000,5.7,5.8,2.28,1.130259365
30805,Georgia,4.9,2734,41.7,23.2,0.3,2.4,37632,9.8,10.6,2.66,0.930081914
30808,Georgia,0,4615,40.2,17.3,0,4.2,41670,8.7,5.2,2.58,1.029299331
30809,Georgia,94.3,38168,39,14.6,4.6,3.3,88597,45.8,3.2,2.94,1.242672422
30810,Georgia,0,2138,42.1,5.2,0,0.5,31531,5.6,5.7,2.45,0.937797937
30813,Georgia,79.6,30415,31,18.4,2.2,11.8,57090,23.3,5.7,2.87,1.326581421
30814,Georgia,33.2,8150,39.9,20.3,1.1,3.8,40279,15.2,5.1,2.71,1.220083447
30815,Georgia,68.5,39640,32.8,53.6,1.2,6.8,50816,15.4,6.9,3.04,1.755815119
30816,Georgia,0,2109,41.4,36.7,0,2.8,40536,8.2,9.1,2.61,1.070753633
30817,Georgia,0,7676,44.7,32.9,0.4,0.2,34261,11.2,7.3,2.33,1.088368086
30818,Georgia,0,555,38.5,17,0,0,17283,0,0,2.18,1.45437401
30820,Georgia,0,1205,42.2,36.8,0,0.3,47165,6.5,5.5,2.4,1.125788686
30821,Georgia,0,882,36.9,67,0,0,17782,2.9,13.2,2.92,1.564914084
30822,Georgia,0,526,32.2,8.2,0,0,35174,17.1,14.2,3.18,0.736664013
30823,Georgia,0,1800,43.2,25.5,0.7,0.1,42621,17.1,6.9,2.73,1.027053364
30824,Georgia,49.6,17201,38.1,47.1,0.1,1.7,37722,14.8,6,2.61,1.595143962
30828,Georgia,0,4368,41.7,61.2,2.2,0,33935,7.1,7.1,2.44,1.44938234
30830,Georgia,41.7,13966,32.8,55.7,0.1,2.1,30033,11.1,4.8,2.98,1.969225975
30833,Georgia,0,4043,37.4,56.7,0.7,0.3,33479,10.3,7.9,2.63,1.393472281
30901,Georgia,99.9,16445,35.4,88.3,0.3,1.1,17027,9.3,11.3,2.45,2.782488871
30904,Georgia,100,25666,36,46.1,2.7,3.8,31280,23.8,9.1,2.32,1.686533952
30905,Georgia,92.8,8955,21.5,24.9,2.9,14.3,44750,30.1,1.6,3.67,2.015763155
30906,Georgia,91.7,57748,31.9,63.2,1,2.3,35016,10.8,7.3,2.94,2.198637752
30907,Georgia,99.7,50913,38.6,15.1,5.7,2.9,62525,34.2,5.1,2.63,1.252489574
30909,Georgia,97.2,41585,36.3,38,2.8,4.3,42982,35.8,4.9,2.17,1.60593648
31001,Georgia,0,4816,40.8,37.9,0.7,3,32119,7.3,3.5,2.48,1.393417481
31002,Georgia,0,2910,40.9,15,0.2,1,40523,13.6,6.2,2.45,0.935923656
31005,Georgia,91.6,15102,35.5,25.1,3.7,5.2,73449,34,6.3,2.75,1.263533301
31006,Georgia,0,4923,37.7,50.9,0,1.7,32450,6.1,10.2,2.46,1.20642594
31007,Georgia,0,1117,42.5,58.4,0,9.2,34848,7.2,1.9,2.78,1.906571022
31008,Georgia,61.4,18453,37.4,19.4,1.3,3.8,54133,18.9,6.4,2.89,1.202600197
31009,Georgia,0,1477,39.3,33.8,0,1.7,28542,9.7,1.6,2.31,1.432620197
31011,Georgia,0,923,36.5,21.7,0,0,29643,21.8,8.6,2.51,0.982495904
31012,Georgia,0,2683,37.8,41,0.2,8.7,41389,5.9,2.2,2.6,1.480605302
31014,Georgia,46,13756,39.2,28.8,1.8,0.4,39114,13.1,4.3,2.83,1.433518656
31015,Georgia,56.6,21938,37.3,45.3,0.9,3.4,32133,13.9,8.3,2.6,1.550325097
31016,Georgia,0,1517,45.6,64.7,0,0,45525,8.5,11.4,2.72,1.239762847
31017,Georgia,0,1985,42.9,24,0,0,45694,9.1,0.6,2.97,1.314730494
31018,Georgia,0,2837,38.1,50,0.5,3.6,46809,5.8,3,2.93,1.53881655
31019,Georgia,0,2318,40.8,8.7,0,0,44866,17,3.3,2.75,0.994379885
31020,Georgia,0,2541,45.5,45.4,0,0.5,27077,9.7,7.7,2.72,1.371897829
31021,Georgia,65.2,28549,37.6,41.3,1.7,2.3,37447,19.4,3.3,2.66,1.776912371
31022,Georgia,0,1424,40.9,24.9,0,5.5,48295,18.9,1.8,2.67,1.220636811
31023,Georgia,39.3,15383,38.9,30.2,0.2,3.1,34751,16.1,6.3,2.32,1.27503187
31024,Georgia,19.4,20039,44.6,27.5,0.2,6.4,40156,18.4,5,2.43,1.215234767
31025,Georgia,0,1226,40.1,30.1,1.6,1.3,82188,20.6,15.3,3.47,0.719043613
31027,Georgia,23.8,10012,35.2,34.2,0,2.9,32829,7.1,3.3,2.91,1.562570521
31028,Georgia,99.4,5912,38.9,18.5,7,6.5,60700,25.8,4.5,2.53,1.344203133
31029,Georgia,29.7,16287,37.5,30.7,1,2.4,43120,15.7,6,2.7,1.244312961
31030,Georgia,55.9,18977,30.1,55.7,0.3,7.4,34983,16.4,9,2.64,1.654511948
31031,Georgia,0,6576,34.4,26.6,0,0.3,44333,11.5,3.4,3.05,1.224154776
31032,Georgia,32.6,13993,37.6,20.2,0.5,0.7,56457,20.2,3.5,2.74,1.157560905
31033,Georgia,0,2660,44.1,42.3,0,0,32076,13.1,6.8,2.29,1.220752955
31035,Georgia,0,1364,32.3,53.2,0.5,2.6,38281,8,8.2,3.39,1.438423172
31036,Georgia,30.8,12998,43,31.6,0,4.7,40076,8.5,3.8,2.41,1.372358807
31037,Georgia,64.9,4313,37.4,39.8,0.4,3.6,25469,9.3,1.1,2,1.922684011
31038,Georgia,0,761,46.9,19.4,0,0,57794,9.5,12.2,2.25,0.686292702
31041,Georgia,0,988,40.9,52.3,1.4,0.7,27143,1.8,4,2.59,1.648448953
31042,Georgia,0,1841,40,64.5,0,2.6,29393,11,2.3,3.09,2.078088458
31044,Georgia,0,2911,43.6,55.3,0,2.8,30962,15.7,1.8,2.79,1.839888653
31046,Georgia,0,3343,45.6,20,0.5,1.3,65859,15.4,4.1,2.56,0.950287341
31047,Georgia,83.9,11193,38.3,7.9,5,4.3,82237,35.8,3.5,2.81,1.128744885
31049,Georgia,0,1806,43.4,2,0,1.4,37243,18.5,3.9,2.34,0.908562514
31050,Georgia,0,965,51.5,14,0,0,50469,10.6,4.9,2.48,0.928360646
31052,Georgia,19.5,8652,46.3,25.7,0.9,0.5,64703,20.5,5.6,2.82,1.051698047
31054,Georgia,0,1671,37,30.3,0,8.1,35850,13.3,3.2,2.75,1.357403991
31055,Georgia,72.1,8245,39.9,36.8,0.1,16.7,27778,15.7,1,2.27,2.127451904
31057,Georgia,0,2182,40,62.9,0.2,1.3,39000,14.7,6.9,2.74,1.503410436
31058,Georgia,0,2123,49.5,3.5,2,3.4,36646,4.7,6.5,2.54,0.887997479
31060,Georgia,0,1915,47.1,11.6,0,2,27039,9.3,3.1,2.07,1.079411913
31061,Georgia,67,43755,34.4,42.1,1.6,2.1,35331,20.1,4.8,2.49,1.67689511
31063,Georgia,57.3,5666,36.9,62.1,2.6,9.3,25926,11.3,8.1,2.82,2.066095655
31064,Georgia,26.8,9450,36.9,26,1.1,3.5,41722,15.7,9.4,2.66,1.045673113
31065,Georgia,0,1118,50.7,44.7,0.1,1,21824,8.8,5.3,2.53,1.54760531
31066,Georgia,0,1147,41.7,31.9,0,0.2,38412,10,6.1,2.31,1.089786202
31068,Georgia,66.6,5425,38.3,57.9,0.4,4.8,37292,8.4,5.8,2.85,2.011305638
31069,Georgia,70.5,18948,36.8,30.6,1.4,2.9,54609,22.3,6.6,2.68,1.313498585
31070,Georgia,0,998,45.2,36.8,0,0.5,48333,10.3,3.4,2.64,1.257236284
31071,Georgia,0,1199,41.9,46.9,3.2,2.4,31797,3.7,5.1,2.56,1.439326899
31072,Georgia,0,1326,38.3,25,0.8,0.7,31146,6.6,4.3,3.03,1.290214549
31075,Georgia,0,2496,40.4,13.6,0,0,44213,10.7,2.8,2.69,1.061506849
31076,Georgia,0,3064,41.1,31.8,1,2.2,28231,11.6,4.8,2.22,1.230363341
31077,Georgia,0,1275,44.6,28.4,0.8,1.2,31250,12.3,5.2,2.13,1.120834538
31078,Georgia,0,3566,39.8,55,0.9,0,25862,12,7.3,2.49,1.469152776
31079,Georgia,0,2398,43,29.1,0,0,35929,12.8,2.2,2.58,1.304729919
31082,Georgia,53.7,10408,40.4,55.5,0.2,1.9,27669,12.8,4,2.53,2.037047067
31085,Georgia,0,1043,34,25.4,0,5.5,55114,15,8.3,3.24,0.998049038
31087,Georgia,37.5,9656,41.6,75.5,0.2,1.2,22737,10.3,8.3,2.75,2.142862001
31088,Georgia,97.6,50163,33.8,27.4,2.3,6.7,60023,28.6,5,2.63,1.46094881
31089,Georgia,35.1,4838,34.6,50.3,0,1.3,33833,14.4,6.2,3.05,1.685788105
31090,Georgia,0,1038,55.8,35.8,0.2,0.6,35815,7.4,5.4,2.13,1.162261829
31091,Georgia,65.6,5189,39.5,53.1,0,3.8,27820,5.1,4.6,2.54,2.072087353
31092,Georgia,47.3,7420,39.8,49.4,0.3,4,31677,15.2,4,2.43,1.799371325
31093,Georgia,95.6,28087,32.9,39.4,1,8.7,36162,11.7,10.1,2.61,1.577878021
31094,Georgia,0,1114,56.7,32.5,0,0,31731,7.9,4.8,2.08,1.176689219
31096,Georgia,46.7,7395,40.1,45.8,2.1,0.7,33212,9.1,4.4,2.67,1.722031911
31097,Georgia,0,1302,51,11.6,0,0.8,56750,9,8.5,2.17,0.732583494
31098,Georgia,98.5,2888,22.2,31.7,0.4,7.9,56348,28.3,10.6,3.13,1.343502957
31201,Georgia,100,8761,30.9,62.8,1.4,3,19831,15.5,7.1,2.36,2.422086697
31204,Georgia,100,31482,38.5,59.8,0.3,2.1,28390,19.8,8.5,2.38,2.040333029
31206,Georgia,96.2,29072,29.2,76.5,1,3.4,23742,6.9,9.3,2.98,2.63726316
31210,Georgia,83.8,30968,36.9,21.1,3.9,3.9,60468,47.1,3.4,2.55,1.3231314
31211,Georgia,74,16282,39.2,53.6,1,2.2,40275,25.2,5,2.46,1.829996272
31216,Georgia,61.9,16109,41.4,20.6,1,5.5,60867,19.1,3.9,2.63,1.266832274
31217,Georgia,65.6,18408,35.7,62.2,0.3,1.2,30844,6.6,8,2.83,1.973159219
31220,Georgia,52.8,13839,36.5,30.6,3.3,1.1,57581,31.2,3.1,2.74,1.361709164
31301,Georgia,86.3,4591,24,54.3,0,11,34458,9.9,8.2,2.8,1.971792439
31302,Georgia,36.2,7853,37,7.1,0.3,3.7,64825,13.6,4.5,2.97,1.018746909
31303,Georgia,0,1999,42.6,27.7,2.4,0.7,35658,6.9,4.3,2.61,1.200517234
31305,Georgia,61.5,5989,39.9,37.5,0.6,1.8,39283,13.6,6.7,2.91,1.536522878
31308,Georgia,0,7305,38.7,8.6,0.4,1.5,44420,11.7,5.7,2.7,0.913088594
31309,Georgia,0,1210,40.7,1.6,0,2.3,47727,10,3,2.57,0.919248523
31312,Georgia,2.4,16443,38.7,7.1,0,2.2,61658,14.3,4,2.78,0.899218271
31313,Georgia,91.8,40302,27.9,43.3,3,11.3,44807,18.1,6.8,2.66,1.730507455
31315,Georgia,100,7488,20.2,26.8,1.1,15.3,38219,16.5,8.4,3.68,1.742321201
31316,Georgia,11.1,9749,34.3,22.5,0.2,5.2,46680,14.4,8.4,2.86,1.001658452
31320,Georgia,0,8794,41,34.7,0.7,1.5,52753,19.8,6,2.49,1.056769474
31321,Georgia,0,6326,33.1,26.9,0,5.8,40956,15.7,8.8,2.71,1.001951023
31322,Georgia,96.3,21137,31.6,26.6,4.8,5.6,69135,37.6,4.3,2.78,1.421802872
31323,Georgia,0,1762,51.5,89.6,0,0.4,32188,8.1,5.4,2.26,2.011583151
31324,Georgia,70.3,20495,36.4,9.6,2.1,5.4,78826,37.2,4.9,2.82,1.060783866
31326,Georgia,63,19269,32.9,11.9,2.3,4.4,67364,22.6,6.4,3.02,1.073655527
31328,Georgia,96.9,3306,54,2.5,0,4.6,57583,39.4,3.1,2.21,1.173986673
31329,Georgia,40.4,9034,33.6,27.8,0,1.2,48079,15.1,4.2,2.88,1.333250705
31331,Georgia,0,7856,45.7,30.1,0,0.9,38789,16.9,5.2,2.7,1.177533268
31401,Georgia,99.9,21696,27.3,45.7,1.7,4.8,21357,35.1,5.5,2.2,2.060137645
31404,Georgia,100,31024,31.6,68.9,1.5,2.4,31053,16.9,6.2,2.64,2.446868123
31405,Georgia,95.8,37207,34.5,49.1,1.1,6.2,42119,30.4,5.2,2.62,1.935952836
31406,Georgia,96.7,33965,35.7,38.6,3.1,3.7,45706,29.9,6.4,2.56,1.602031115
31407,Georgia,91.8,7244,28.2,38.8,0.5,8.2,51827,31.5,3.2,2.59,1.766990981
31408,Georgia,100,9952,34.2,52.1,0.4,12.1,34322,7.7,4.5,2.66,2.337720505
31410,Georgia,95.3,23654,40.5,4.4,4.5,2.2,66121,45.1,3.8,2.43,1.107948468
31411,Georgia,73.4,8384,64.4,0.5,2.3,2.7,106875,72.8,1.3,2.14,0.904567772
31415,Georgia,100,12091,35.3,94.4,0.6,2.3,24437,9.9,7.1,2.6,3.221683726
31419,Georgia,95.3,50954,31.4,34.1,3.3,9,47555,26.4,6.3,2.51,1.549008268
31501,Georgia,97.2,15576,39.7,47.5,0.4,3.7,30594,16.8,5.5,2.3,1.974562549
31503,Georgia,50.1,21116,36.4,15.9,1.3,3.1,39782,11.2,5.5,2.72,1.228331313
31510,Georgia,34.6,9848,36.1,18.2,0.6,8.6,33611,7.3,3.2,2.65,1.389083845
31512,Georgia,0,2248,30.7,8.8,0,3.9,44250,11.8,1.7,2.83,1.091037091
31513,Georgia,32.4,16084,37.7,19.6,0.8,10,35869,11.7,4,2.58,1.323124206
31516,Georgia,26.3,14735,38.4,10.5,0.5,4.1,38240,11,6,2.56,1.047156004
31518,Georgia,0,704,44.7,4.6,0,0,36701,3.1,0.5,2.83,1.155133039
31519,Georgia,0,3569,41.5,14.5,0,5.9,33451,20.6,4.4,2.35,1.055594858
31520,Georgia,99.1,22336,36.3,52,0.4,8.7,29282,11.9,10,2.57,1.907884177
31522,Georgia,84.6,14447,52.7,1.9,1,2.5,84535,57.8,2.4,2.08,0.974602838
31523,Georgia,51.2,13229,36.4,13.1,0.6,5.6,59684,22.3,6.8,2.85,1.050797448
31525,Georgia,78.3,28247,35.6,24.4,2.4,6.3,49659,16.3,6.9,2.64,1.313828722
31527,Georgia,0,805,67.8,2.4,0,2,69625,50.3,0,1.81,0.796512768
31532,Georgia,0,727,32.9,9.5,0,0,55313,10.3,4.5,3,0.935535024
31533,Georgia,74.4,17494,35.3,34.3,0.2,11.1,31013,13.1,5.8,2.58,1.727551817
31535,Georgia,10.1,11264,32.8,25.1,1.7,12.9,42220,10.3,6.7,2.89,1.172266315
31537,Georgia,59,10097,38.7,28.5,0,13.2,41103,11.1,7.9,2.98,1.428873191
31539,Georgia,31.8,14468,36,15.7,0.3,11,34292,11.1,6.1,2.58,1.198107126
31542,Georgia,0,2811,33.7,1.8,0,0.3,25764,13.6,1.1,2.39,1.109842642
31543,Georgia,0,4796,31.1,0.4,0,0.8,46061,4.7,11.3,2.95,0.700192269
31544,Georgia,0,994,54.1,28.3,0,16.9,23021,1.1,0,2.09,1.638428033
31545,Georgia,47.3,16133,35.7,21,0.4,4.6,33771,10.3,7.1,2.81,1.285634024
31546,Georgia,62.2,8095,40.1,26.2,0.2,10.8,41784,13,5.6,2.8,1.476425197
31547,Georgia,99.3,1293,21.8,14.2,0.6,20.5,43929,38.9,0,3.11,1.932230459
31548,Georgia,76.9,20020,31.7,15.6,2,6.3,56608,16.4,6.5,2.79,1.20256303
31549,Georgia,0,2239,33.5,35.1,0,11.2,15167,4.6,0.8,2.06,1.785104089
31550,Georgia,0,780,31.8,0,0,3.8,63043,11,3.3,2.89,0.869030947
31551,Georgia,0,1020,30.9,1,1.1,16.1,41083,10.8,6,3.07,0.973174019
31552,Georgia,0,932,45.1,0,0,3.8,43466,4.1,5.8,2.87,0.889730298
31553,Georgia,0,5237,42.1,4.1,0,0.2,30471,5.2,4.7,2.52,0.982449153
31554,Georgia,0,7076,35,29,0,3,29976,6.5,3.6,2.53,1.30851773
31555,Georgia,0,2868,37.7,7.3,0,0.9,40313,14.2,2.1,2.7,1.054276311
31557,Georgia,0,3043,45.5,4.5,0,0.3,43816,7.1,2.4,2.59,0.987247968
31558,Georgia,88.1,20373,29.5,20.1,0.9,4.9,54505,22.1,5.2,2.73,1.356490183
31560,Georgia,0,2842,40.8,18,0,4.1,36622,10.5,8.3,2.48,0.938094201
31562,Georgia,0,2177,33.2,2.5,0,2.9,35651,3.5,12.6,3.33,0.776712156
31563,Georgia,0,1324,44.5,22.3,0,0,40867,8.8,4.4,2.29,1.043884116
31565,Georgia,0,1841,43.2,20,0,2.2,42656,22.1,11.5,2.32,0.776166613
31566,Georgia,0,3471,40.6,11.4,1.6,4.7,41130,6.6,5.8,3.06,1.023733982
31567,Georgia,0,782,42.2,0.7,0,20.4,39722,9.9,0,2.83,1.237157532
31568,Georgia,0,1273,38.7,15.3,0,0,27311,7.8,4.3,2.41,1.112168151
31569,Georgia,0,5580,41.2,29.6,0.9,1.7,51530,16.9,4.9,2.54,1.069250463
31601,Georgia,71.4,32730,28.4,62.6,0.4,4.3,25061,9.9,12.2,2.78,1.823973539
31602,Georgia,92.7,34702,30.9,30,2.2,3.6,37158,28.4,5.7,2.42,1.544110124
31605,Georgia,76.2,20188,28.6,24.4,2.6,5.5,53794,29.5,5.1,2.72,1.345570467
31606,Georgia,0,3861,37.8,12.6,0.5,1.6,50372,15.8,5.9,2.88,0.928642484
31620,Georgia,49.9,10690,36.7,26.2,0,7.6,45131,12.7,6.8,2.64,1.264122563
31622,Georgia,0,2178,40.1,23.8,1.2,12.1,29489,4.2,3.3,2.61,1.35564124
31624,Georgia,0,1273,37.7,11.4,0,20.5,36936,6.4,9.5,3.02,1.000396312
31625,Georgia,0,1171,46.7,33,0,0.4,36127,7.5,3.9,2.37,1.238128282
31626,Georgia,0,3463,44.3,46.1,0,3,33860,13.8,5,2.4,1.381550943
31629,Georgia,0,902,42.6,77.7,0,0,33456,6.3,9.2,2.49,1.593444539
31630,Georgia,0,419,19,16.3,0,0,33068,32.3,15.2,3.59,0.788347214
31631,Georgia,0,559,44.5,12.2,0,6.3,29375,4.4,1.8,2.35,1.204813175
31632,Georgia,31.6,10295,33.7,15.4,0.2,7.5,52707,26.1,3.9,2.8,1.150103688
31634,Georgia,46,5844,35.8,30.1,0,3.1,33455,15.5,4.6,2.54,1.455004626
31635,Georgia,44.4,6560,36.7,31.6,0.3,3.9,35669,13.5,4.7,2.47,1.429669259
31636,Georgia,35.3,9539,37.8,4.6,1.1,10.5,46198,16.3,4.6,2.8,1.094753996
31637,Georgia,0,2848,42.9,12.9,0,2.4,26458,11.1,6.1,2.62,1.075272826
31638,Georgia,0,1045,32.9,25.8,0,36.6,21000,11.7,4.6,2.36,1.574194221
31639,Georgia,43.7,10537,38.3,10.9,0.1,2.6,31464,11.2,8.4,2.53,1.06578023
31641,Georgia,0,1831,29.7,30.8,0,8.1,50153,16.3,10.8,3.3,0.995435322
31642,Georgia,0,4898,33.4,16.4,0,30.5,27763,8.2,7.4,2.96,1.278171447
31643,Georgia,43.3,8709,39.6,39.9,0.6,4.4,36122,13.9,10.1,2.58,1.278884635
31645,Georgia,1.4,5147,30.2,7.7,1.1,8.2,42892,18.1,3.3,2.72,1.029215847
31647,Georgia,46.8,3535,31.4,37.3,0.8,4,33873,11.1,7.1,2.7,1.453475756
31648,Georgia,0,1040,30.1,4,0,31.9,17483,4.9,16.8,2.89,0.903980316
31649,Georgia,0,1056,36,5.7,10.1,0.5,48676,12.4,5.6,2.94,0.866222384
31650,Georgia,0,3311,32,15.5,0,16.5,23556,9.9,5.7,3.26,1.350843752
31701,Georgia,93.1,20552,32.8,80.4,0.5,1.9,19512,10.9,10.2,2.5,2.552495067
31705,Georgia,72.3,35565,29.3,68.3,0.2,4,27477,9.1,10.4,2.73,2.001371337
31707,Georgia,98.6,25299,34.3,54.2,1.7,2.4,35257,20.8,8.6,2.38,1.796387128
31709,Georgia,77,16019,33.5,48,1.8,6,33778,24.5,8,2.45,1.665567263
31711,Georgia,4.8,867,41.3,23.7,0,0,27167,4.3,4.2,2.66,1.287305431
31712,Georgia,0,1263,47,12.6,2.1,0,45257,8.3,11.4,2.49,0.734618406
31714,Georgia,59,6474,38,46.7,0.5,4.3,25625,10.6,7.4,2.78,1.807900462
31716,Georgia,0,2896,39.3,45.4,0,1.1,36094,10.1,5.1,2.63,1.377791868
31719,Georgia,61.7,10977,32.5,63.8,1.4,3.9,32039,18,9.9,2.91,1.83474709
31721,Georgia,74.4,20095,40.7,43.3,1.8,1.1,63665,34.4,4.6,2.63,1.509738204
31730,Georgia,53.5,9682,37.3,61.7,0.1,1.3,33971,11.3,6.6,2.62,1.867547994
31733,Georgia,0,1580,43.2,4.3,0,0,55556,16.4,1.4,2.71,0.964811906
31735,Georgia,0,817,40.2,8.8,0,1.8,48375,16.4,1,2.57,1.045749433
31738,Georgia,0,2102,35.2,23.7,0.1,0.4,39688,11.8,2.3,2.62,1.205222558
31743,Georgia,0,630,42.8,86.8,0,0,23819,6.6,17.2,2.92,1.499010371
31744,Georgia,0,3202,35.2,15.2,2.7,3.4,41188,15.6,7.3,2.72,0.932374177
31749,Georgia,0,2783,38.2,7.4,0,8.5,33320,6.6,3.3,3.23,1.200614909
31750,Georgia,62.3,18687,37.3,32.6,0,5.4,29634,10.8,8.4,2.76,1.492372448
31756,Georgia,0,966,47.4,1.7,0,20.2,32340,25.4,4.8,3.81,1.22609822
31757,Georgia,46.2,10451,38.7,19.3,1.6,1.7,41509,12.1,5.3,2.63,1.219138959
31763,Georgia,63,23304,35.9,18.7,1.6,2.2,56972,19.4,4.6,2.74,1.226777473
31764,Georgia,0,1296,41.3,39.6,0.9,0.1,42622,14,7.3,2.5,1.114469773
31765,Georgia,0,2647,37,37.9,0,13.2,27121,8.7,8.5,2.61,1.303343276
31768,Georgia,64.1,23617,36.3,33,0.4,15.1,31697,12.5,5,2.73,1.763646762
31771,Georgia,8,5666,33.4,11.4,0.8,15.1,34094,10.5,5.6,2.83,1.139064049
31772,Georgia,0,482,47,52.6,0,0,36250,12.4,4.9,3.28,1.616469011
31773,Georgia,0,3729,45.2,11.1,0.7,2.3,39679,7.7,3.3,2.54,1.042984846
31774,Georgia,50.1,6714,37,42.7,0,1.6,33665,4.8,4.4,2.55,1.678425856
31775,Georgia,0,2979,32.3,5.9,0,29.7,23508,6.8,5.6,2.92,1.284551407
31778,Georgia,0,2562,45.4,11.5,0.4,1.9,39596,15,3.4,2.59,1.042935051
31779,Georgia,55.5,9927,36.6,40.1,0,4.8,30056,7.8,4.4,2.48,1.729520882
31780,Georgia,0,2285,44.4,45.7,0,8.7,33816,12.6,1.8,2.56,1.648163077
31781,Georgia,39,1752,43.1,20.7,0,4.7,38800,7.3,4.1,2.67,1.329579368
31783,Georgia,0,1107,42.5,16.4,0,0.4,38068,8.8,2.8,2.82,1.162978971
31784,Georgia,0,781,34.9,16.1,0,4.7,31500,7.2,3.2,2.75,1.212588976
31787,Georgia,0,1488,26.4,52,0,8.7,28536,7.9,10.8,3.14,1.393712341
31788,Georgia,29.1,10602,31.8,13.3,0.5,24.2,37901,13.7,4.1,3.06,1.393998486
31789,Georgia,0,1236,40.6,14.1,1.8,0,33309,2.3,8.6,2.82,0.945890098
31790,Georgia,32.2,2078,42.4,20.5,0.1,1.3,40545,15.5,6.9,2.71,1.125788218
31791,Georgia,48.6,12354,38.9,39.2,0.3,2,39241,10.5,9,2.66,1.32320144
31792,Georgia,81,23835,38.1,46.3,0.7,3.3,28588,22.4,7.9,2.42,1.729429133
31793,Georgia,43,9043,31.6,10.1,3.4,11.9,46507,24.4,4.8,2.91,1.176101624
31794,Georgia,73.2,27153,36.1,38.4,1,8.6,32267,16.6,5.4,2.74,1.803137063
31795,Georgia,0,2010,27,21.8,0,4.1,46537,5.1,6,3.13,1.07876636
31796,Georgia,0,1112,48.2,25.1,0.7,0,33150,7.7,4.9,2.42,1.13954483
31798,Georgia,0,983,42.5,18,0,0,49706,24.2,6.1,3.32,1.017798382
31801,Georgia,0,3008,40.9,14.5,0,3.8,24534,4.7,15.2,2.62,0.800992128
31803,Georgia,0,5662,39.7,46.3,0.9,6.9,30976,10.5,9.3,2.9,1.325067134
31804,Georgia,0,5934,42.4,5.9,0,2.2,83430,27.2,4.2,2.9,0.812564855
31805,Georgia,0,3191,35.5,38.6,3.4,0.2,29758,10.8,5.7,2.93,1.363081857
31806,Georgia,0,4962,38.2,27.7,2.3,6.5,39456,13.9,3.9,2.78,1.24363448
31807,Georgia,0,2483,37.9,6.4,0,0,81563,32.9,2.5,3.01,0.86898761
31808,Georgia,0,6679,43.6,8.5,0.2,3.2,81042,34.3,4.3,2.84,0.828228196
31811,Georgia,0,5103,37.5,25.6,0,1.5,54946,25.1,3.5,2.84,1.104771838
31812,Georgia,0,565,53.2,41.3,0,0,18810,17.4,4.9,2.11,1.456069113
31815,Georgia,0,3675,37.8,58.1,0.2,20.7,33580,10.5,5.4,2.66,1.751600711
